date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2023-06-09,MB6,0 to 5 cm,1,24.2,21.18,0.23777777777777778,20.211111111111112,2023,160,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,398,-22.0,-13.0,39.0,158,10,645.38,893.475,769.4275,68.0,48.73387777777778
2023-06-09,MB7,0 to 5 cm,1,26.200000000000003,21.175,0.22,21.711111111111112,2023,160,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,398,-22.0,-15.0,40.0,147,10,656.5550000000001,909.6750000000001,783.115,65.0,48.95387777777778
2023-06-09,MB8,0 to 5 cm,1,23.2,20.555,0.3988888888888889,19.155555555555555,2023,160,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,399,-22.0,-13.0,40.0,158,10,667.11,922.875,794.9925000000001,70.0,49.35276666666667
2023-06-09,MB9,0 to 5 cm,1,25.6,21.45,0.14,22.41111111111111,2023,160,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,398,-22.0,-17.0,40.0,158,10,678.5600000000001,938.475,808.5175,70.0,49.49276666666667
2023-06-14,MB1,0 to 5 cm,1,22.25,15.235,0.12000000000000001,15.066666666666666,2023,165,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,399,-22.0,-17.0,30.0,146,5,688.795,955.725,822.26,72.0,49.612766666666666
2023-06-14,MB3,0 to 5 cm,1,24.2,16.125,0.25,16.077777777777776,2023,165,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,399,-20.0,-12.0,30.0,167,10,694.92,969.9250000000001,832.4225,72.0,49.862766666666666
2023-06-14,MB4,0 to 5 cm,1,21.95,15.3,0.039,14.377777777777778,2023,165,MB4,5,1.33,0.904,0.002,0.094,Sand,399,-24.0,-16.0,30.0,158,10,700.22,981.875,841.0475,72.0,49.90176666666667
2023-06-14,MB5,0 to 5 cm,1,21.95,15.295,0.17,14.41111111111111,2023,165,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,399,-25.0,-14.0,30.0,146,5,710.515,998.825,854.6700000000001,75.0,50.07176666666667
2023-06-14,MB6,0 to 5 cm,1,21.55,15.4,0.2111111111111111,14.600000000000001,2023,165,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,399,-25.0,-14.0,30.0,158,10,715.915,1010.375,863.145,73.0,50.28287777777778
2023-06-14,MB7,0 to 5 cm,1,23.85,15.469999999999999,0.21,15.988888888888889,2023,165,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,399,-21.0,-14.0,30.0,147,10,721.385,1024.225,872.805,67.0,50.49287777777778
2023-06-14,MB8,0 to 5 cm,1,21.4,15.225,0.4,14.577777777777776,2023,165,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,400,-22.0,-13.0,30.0,158,10,726.61,1035.625,881.1175000000001,74.0,50.89287777777778
2023-06-14,MB9,0 to 5 cm,1,22.8,15.035,0.12000000000000001,15.41111111111111,2023,165,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,399,-21.0,-16.0,30.0,158,10,731.645,1048.425,890.035,75.0,51.01287777777778
2023-06-21,MB1,0 to 5 cm,1,26.9,22.645,0.11,21.98888888888889,2023,172,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,400,-24.0,-17.0,40.0,146,5,749.29,1070.325,909.8075,81.0,51.12287777777778
2023-06-21,MB10,0 to 5 cm,1,0.0,21.205,0.0096,0.0,2023,172,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,361,-20.0,-14.0,37.0,146,5,765.495,1070.325,917.9100000000001,82.0,51.13247777777778
2023-06-21,MB11,0 to 5 cm,1,26.15,21.43,0.40111111111111114,22.11111111111111,2023,172,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,361,-21.0,-10.0,38.0,158,10,776.925,1086.475,931.6999999999999,77.0,51.53358888888889
2023-06-21,MB12,0 to 5 cm,1,22.35,21.950000000000003,0.37777777777777777,22.37222222222222,2023,172,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,361,-18.0,-10.0,38.0,136,5,793.875,1103.825,948.85,85.0,51.911366666666666
2023-06-21,MB2,0 to 5 cm,1,29.5,22.740000000000002,0.29,22.633333333333333,2023,172,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,360,-21.0,-12.0,39.0,147,10,806.615,1123.325,964.97,69.0,52.201366666666665
2023-06-21,MB3,0 to 5 cm,1,28.099999999999998,22.19,0.24000000000000002,22.822222222222223,2023,172,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,400,-21.0,-12.0,39.0,167,10,818.8050000000001,1141.425,980.115,79.0,52.44136666666667
2023-06-21,MB4,0 to 5 cm,1,27.450000000000003,21.615000000000002,0.039,22.033333333333335,2023,172,MB4,5,1.33,0.904,0.002,0.094,Sand,400,-26.0,-17.0,39.0,158,10,830.4200000000001,1158.875,994.6475,80.0,52.48036666666667
2023-06-21,MB5,0 to 5 cm,1,27.5,21.64,0.16333333333333333,22.366666666666667,2023,172,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,400,-22.0,-17.0,39.0,146,5,847.0600000000001,1181.375,1014.2175,90.0,52.6437
2023-06-21,MB6,0 to 5 cm,1,26.05,21.415,0.24000000000000002,21.533333333333335,2023,172,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,400,-23.0,-14.0,39.0,158,10,858.475,1197.425,1027.95,82.0,52.8837
2023-06-21,MB7,0 to 5 cm,1,28.55,21.46,0.21,22.422222222222224,2023,172,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,400,-21.0,-13.0,40.0,147,10,869.9350000000001,1215.975,1042.955,72.0,53.0937
2023-06-21,MB8,0 to 5 cm,1,26.2,21.810000000000002,0.28777777777777774,20.766666666666666,2023,172,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,401,-20.0,-14.0,40.0,158,10,881.745,1232.175,1056.96,84.0,53.38147777777778
2023-06-21,MB9,0 to 5 cm,1,27.65,21.805,0.09811111111111111,22.188888888888886,2023,172,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,400,-23.0,-15.0,40.0,158,10,893.5500000000001,1249.825,1071.6875,85.0,53.47958888888889
2023-06-26,MB1,0 to 5 cm,1,27.299999999999997,23.64,0.14,17.844444444444445,2023,177,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,401,-20.0,-15.0,30.0,146,5,912.19,1272.125,1092.1575,90.0,53.61958888888889
2023-06-26,MB3,0 to 5 cm,1,28.95,20.85,0.26,18.444444444444443,2023,177,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,401,-16.0,-10.0,30.0,167,10,923.0400000000001,1291.075,1107.0575000000001,87.0,53.87958888888889
2023-06-26,MB4,0 to 5 cm,1,28.900000000000002,20.66,0.039,19.311111111111114,2023,177,MB4,5,1.33,0.904,0.002,0.094,Sand,401,-24.0,-16.0,30.0,158,10,933.7,1309.975,1121.8375,88.0,53.91858888888889
2023-06-26,MB5,0 to 5 cm,1,27.85,20.455,0.2122222222222222,18.755555555555556,2023,177,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,401,-22.0,-15.0,30.0,146,5,949.155,1332.825,1140.99,90.0,54.130811111111115
2023-06-26,MB6,0 to 5 cm,1,26.299999999999997,20.544999999999998,0.24000000000000002,17.644444444444446,2023,177,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,401,-23.0,-13.0,30.0,158,10,959.7,1349.125,1154.4125,90.0,54.37081111111111
2023-06-26,MB7,0 to 5 cm,1,29.35,20.72,0.21,19.188888888888886,2023,177,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,401,-20.0,-13.0,30.0,147,10,970.4200000000001,1368.475,1169.4475,77.0,54.58081111111111
2023-06-26,MB8,0 to 5 cm,1,27.299999999999997,19.810000000000002,0.3,16.811111111111114,2023,177,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,402,-18.0,-11.0,30.0,158,10,980.23,1385.775,1183.0025,90.0,54.880811111111115
2023-06-26,MB9,0 to 5 cm,1,28.450000000000003,20.775,0.12888888888888891,19.533333333333335,2023,177,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,401,-21.0,-14.0,30.0,158,10,991.005,1404.225,1197.615,90.0,55.0097
2023-07-03,MB1,0 to 5 cm,1,24.8,18.23,0.14,18.166666666666668,2023,184,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,402,-22.0,-16.0,40.0,146,5,1004.235,1424.025,1214.13,90.0,55.1497
2023-07-03,MB10,0 to 5 cm,1,0.0,18.96,0.0096,0.0,2023,184,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,362,-19.0,-12.0,37.0,146,5,1018.195,1424.025,1221.1100000000001,90.0,55.1593
2023-07-03,MB11,0 to 5 cm,1,23.8,17.755,0.4033333333333333,16.144444444444446,2023,184,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,362,-16.0,-8.0,38.0,158,10,1025.95,1437.825,1231.8875,90.0,55.56263333333333
2023-07-03,MB12,0 to 5 cm,1,21.1,18.165,0.34,17.094444444444445,2023,184,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,362,-18.0,-12.0,38.0,136,5,1039.115,1453.925,1246.52,90.0,55.902633333333334
2023-07-03,MB2,0 to 5 cm,1,25.75,19.195,0.30777777777777776,18.044444444444444,2023,184,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,361,-18.0,-12.0,39.0,147,10,1048.31,1469.675,1258.9924999999998,80.0,56.210411111111114
2023-07-03,MB3,0 to 5 cm,1,23.5,19.86,0.26,18.677777777777777,2023,184,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,402,-16.0,-8.0,39.0,167,10,1058.17,1483.175,1270.6725000000001,90.0,56.47041111111111
2023-07-03,MB4,0 to 5 cm,1,24.55,18.65,0.039,18.266666666666666,2023,184,MB4,5,1.33,0.904,0.002,0.094,Sand,402,-21.0,-15.0,40.0,158,10,1066.82,1497.725,1282.2725,90.0,56.50941111111111
2023-07-03,MB5,0 to 5 cm,1,26.15,18.935000000000002,0.21,18.666666666666668,2023,184,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,402,-21.0,-14.0,39.0,146,5,1080.755,1518.875,1299.815,90.0,56.719411111111114
2023-07-03,MB6,0 to 5 cm,1,24.0,19.005,0.29,18.333333333333332,2023,184,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,402,-18.0,-16.0,39.0,158,10,1089.76,1532.875,1311.3175,90.0,57.00941111111111
2023-07-03,MB7,0 to 5 cm,1,26.0,18.23,0.20111111111111113,18.711111111111112,2023,184,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,402,-19.0,-13.0,40.0,147,10,1097.99,1548.875,1323.4325,82.0,57.210522222222224
2023-07-03,MB8,0 to 5 cm,1,21.85,18.51,0.3388888888888889,15.711111111111112,2023,184,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,403,-18.0,-11.0,40.0,158,10,1106.5,1560.725,1333.6125,90.0,57.54941111111111
2023-07-03,MB9,0 to 5 cm,1,24.1,19.064999999999998,0.12000000000000001,18.711111111111112,2023,184,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,402,-19.0,-15.0,40.0,158,10,1115.565,1574.825,1345.1950000000002,90.0,57.66941111111111
2023-07-08,MB1,0 to 5 cm,1,21.200000000000003,15.040000000000001,0.14,12.377777777777778,2023,189,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,403,-19.0,-16.0,30.0,146,5,1125.605,1591.025,1358.315,90.0,57.80941111111111
2023-07-08,MB3,0 to 5 cm,1,19.05,15.385,0.2544444444444445,11.833333333333334,2023,189,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,403,-18.0,-9.0,30.0,167,10,1130.99,1600.075,1365.5325,90.0,58.063855555555556
2023-07-08,MB4,0 to 5 cm,1,20.75,14.110000000000001,0.039,11.505555555555555,2023,189,MB4,5,1.33,0.904,0.002,0.094,Sand,403,-19.0,-15.0,30.0,158,10,1135.1,1610.825,1372.9625,90.0,58.10285555555556
2023-07-08,MB5,0 to 5 cm,1,22.135,15.129999999999999,0.1988888888888889,12.341111111111111,2023,189,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,403,-22.0,-14.0,30.0,146,5,1145.23,1627.96,1386.595,90.0,58.301744444444445
2023-07-08,MB6,0 to 5 cm,1,20.85,15.125,0.22,11.677777777777779,2023,189,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,403,-22.0,-13.0,30.0,158,10,1150.355,1638.81,1394.5825,90.0,58.521744444444444
2023-07-08,MB7,0 to 5 cm,1,22.6,15.41,0.20444444444444446,12.88888888888889,2023,189,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,403,-18.0,-11.0,30.0,147,10,1155.765,1651.41,1403.5875,84.0,58.72618888888889
2023-07-08,MB8,0 to 5 cm,1,20.015,15.080000000000002,0.3,10.428888888888888,2023,189,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,404,-18.0,-10.0,30.0,158,10,1160.845,1661.425,1411.135,90.0,59.02618888888889
2023-07-08,MB9,0 to 5 cm,1,21.525,16.205,0.11,12.333333333333334,2023,189,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,403,-19.0,-10.0,30.0,158,10,1167.05,1672.95,1420.0,90.0,59.13618888888889
2023-07-15,MB1,0 to 5 cm,1,20.0,15.795000000000002,0.12444444444444445,14.899999999999999,2023,196,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,404,-17.0,-13.0,40.0,146,5,1177.845,1687.95,1432.8975,90.0,59.26063333333333
2023-07-15,MB10,0 to 5 cm,1,0.0,14.2,0.0096,0.0,2023,196,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,363,-21.0,-15.0,37.0,146,5,1187.045,1687.95,1437.4975,90.0,59.27023333333334
2023-07-15,MB11,0 to 5 cm,1,20.65,14.245,0.3877777777777778,14.444444444444445,2023,196,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,363,-14.0,-8.0,38.0,158,10,1191.29,1698.6000000000001,1444.9450000000002,90.0,59.658011111111115
2023-07-15,MB12,0 to 5 cm,1,18.2,14.5,0.31777777777777777,14.266666666666666,2023,196,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,363,-18.0,-13.0,38.0,136,5,1200.79,1711.8,1456.295,90.0,59.97578888888889
2023-07-15,MB2,0 to 5 cm,1,19.55,16.16,0.29777777777777775,14.088888888888889,2023,196,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,362,-17.0,-12.0,39.0,147,10,1206.95,1721.3500000000001,1464.15,85.0,60.27356666666667
2023-07-15,MB3,0 to 5 cm,1,17.799999999999997,15.89,0.24000000000000002,13.922222222222222,2023,196,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,404,-14.0,-5.0,39.0,167,10,1212.84,1729.15,1470.995,90.0,60.51356666666667
2023-07-15,MB4,0 to 5 cm,1,19.35,15.675,0.039,13.622222222222222,2023,196,MB4,5,1.33,0.904,0.002,0.094,Sand,404,-17.0,-12.0,40.0,158,10,1218.515,1738.5,1478.5075000000002,90.0,60.55256666666667
2023-07-15,MB5,0 to 5 cm,1,22.6,16.11,0.19,14.422222222222224,2023,196,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,404,-18.0,-12.0,39.0,146,5,1229.625,1756.1000000000001,1492.8625000000002,90.0,60.74256666666667
2023-07-15,MB6,0 to 5 cm,1,20.65,16.45,0.2,14.5,2023,196,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,404,-21.0,-12.0,39.0,158,10,1236.075,1766.75,1501.4125,90.0,60.942566666666664
2023-07-15,MB7,0 to 5 cm,1,21.3,15.920000000000002,0.21,14.755555555555556,2023,196,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,404,-17.0,-11.0,40.0,147,10,1241.9950000000001,1778.05,1510.0225,87.0,61.152566666666665
2023-07-15,MB8,0 to 5 cm,1,17.85,15.085,0.24000000000000002,13.433333333333334,2023,196,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,405,-16.0,-12.0,40.0,158,10,1247.08,1785.9,1516.49,90.0,61.39256666666667
2023-07-15,MB9,0 to 5 cm,1,19.55,16.045,0.09033333333333332,13.777777777777779,2023,196,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,404,-19.0,-12.0,40.0,158,10,1253.125,1795.45,1524.2875,90.0,61.4829
2023-07-20,MB1,0 to 5 cm,1,22.75,19.564999999999998,0.16,15.255555555555556,2023,201,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,405,-16.0,-12.0,30.0,146,5,1267.69,1813.2,1540.4450000000002,90.0,61.642900000000004
2023-07-20,MB3,0 to 5 cm,1,25.1,20.21,0.24000000000000002,15.066666666666666,2023,201,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,405,-15.0,-6.0,30.0,167,10,1277.9,1828.3,1553.1,90.0,61.8829
2023-07-20,MB4,0 to 5 cm,1,22.1,19.6,0.039,14.666666666666666,2023,201,MB4,5,1.33,0.904,0.002,0.094,Sand,405,-16.0,-8.0,30.0,158,10,1287.5,1840.4,1563.95,90.0,61.9219
2023-07-20,MB5,0 to 5 cm,1,26.3,19.91,0.22,14.88888888888889,2023,201,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,405,-16.0,-11.0,30.0,146,5,1302.41,1861.7,1582.055,90.0,62.1419
2023-07-20,MB6,0 to 5 cm,1,25.6,19.94,0.2,15.100000000000001,2023,201,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,405,-17.0,-12.0,30.0,158,10,1312.3500000000001,1877.3,1594.825,90.0,62.3419
2023-07-20,MB7,0 to 5 cm,1,25.25,19.744999999999997,0.23000000000000004,15.399999999999999,2023,201,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,405,-17.0,-8.0,30.0,147,10,1322.095,1892.55,1607.3225,89.0,62.5719
2023-07-20,MB8,0 to 5 cm,1,20.85,19.564999999999998,0.34,14.299999999999999,2023,201,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,406,-13.0,-8.0,30.0,158,10,1331.66,1903.4,1617.5300000000002,90.0,62.9119
2023-07-20,MB9,0 to 5 cm,1,22.9,19.415,0.13111111111111112,15.11111111111111,2023,201,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,405,-18.0,-8.0,30.0,158,10,1341.075,1916.3,1628.6875,90.0,63.04301111111111
2023-07-27,MB1,0 to 5 cm,1,26.15,20.845,0.0921111111111111,16.022222222222222,2023,208,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,406,-21.0,-14.0,40.0,146,5,1356.92,1937.45,1647.185,90.0,63.13512222222222
2023-07-27,MB10,0 to 5 cm,1,0.0,19.45,0.0096,0.0,2023,208,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,364,-17.0,-11.0,37.0,146,5,1371.3700000000001,1937.45,1654.41,90.0,63.14472222222222
2023-07-27,MB11,0 to 5 cm,1,22.1,19.43,0.40111111111111114,14.899999999999999,2023,208,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,364,-14.0,-6.0,38.0,158,10,1380.8,1949.55,1665.175,90.0,63.545833333333334
2023-07-27,MB12,0 to 5 cm,1,21.15,19.05,0.34,15.855555555555556,2023,208,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,364,-20.0,-13.0,38.0,136,5,1394.85,1965.7,1680.275,90.0,63.88583333333334
2023-07-27,MB2,0 to 5 cm,1,29.549999999999997,20.759999999999998,0.27111111111111114,16.811111111111114,2023,208,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,363,-16.0,-10.0,39.0,147,10,1405.6100000000001,1985.25,1695.43,90.0,64.15694444444445
2023-07-27,MB3,0 to 5 cm,1,28.299999999999997,20.68,0.20777777777777776,16.922222222222224,2023,208,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,406,-14.0,-8.0,39.0,167,10,1416.29,2003.55,1709.92,90.0,64.36472222222223
2023-07-27,MB4,0 to 5 cm,1,26.4,19.375,0.039,15.355555555555554,2023,208,MB4,5,1.33,0.904,0.002,0.094,Sand,406,-18.0,-11.0,40.0,158,10,1425.665,2019.95,1722.8075,90.0,64.40372222222223
2023-07-27,MB5,0 to 5 cm,1,30.1,20.48,0.15,15.944444444444445,2023,208,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,406,-20.0,-13.0,39.0,146,5,1441.145,2045.05,1743.0974999999999,90.0,64.55372222222222
2023-07-27,MB6,0 to 5 cm,1,27.9,19.755000000000003,0.15111111111111108,16.211111111111112,2023,208,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,406,-18.0,-11.0,39.0,158,10,1450.9,2062.95,1756.925,90.0,64.70483333333334
2023-07-27,MB7,0 to 5 cm,1,28.65,19.825,0.19,16.87777777777778,2023,208,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,406,-19.0,-12.0,40.0,147,10,1460.725,2081.6,1771.1625,90.0,64.89483333333334
2023-07-27,MB8,0 to 5 cm,1,21.8,18.665,0.2822222222222222,14.566666666666666,2023,208,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,407,-14.0,-10.0,40.0,158,10,1469.39,2093.4,1781.395,90.0,65.17705555555555
2023-07-27,MB9,0 to 5 cm,1,24.5,19.295,0.07377777777777778,16.311111111111114,2023,208,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,406,-18.0,-11.0,40.0,158,10,1478.685,2107.9,1793.2925,90.0,65.25083333333333
2023-08-01,MB1,0 to 5 cm,1,28.15,22.67,0.07077777777777777,18.799999999999997,2023,213,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,407,-22.0,-15.0,30.0,146,5,1496.355,2131.05,1813.7025,90.0,65.32161111111111
2023-08-01,MB3,0 to 5 cm,1,29.099999999999998,23.42,0.19,19.566666666666666,2023,213,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,407,-13.0,-11.0,30.0,167,10,1509.775,2150.15,1829.9625,90.0,65.51161111111111
2023-08-01,MB4,0 to 5 cm,1,27.6,22.625,0.039,18.533333333333335,2023,213,MB4,5,1.33,0.904,0.002,0.094,Sand,407,-17.0,-9.0,30.0,158,10,1522.4,2167.75,1845.075,90.0,65.55061111111111
2023-08-01,MB5,0 to 5 cm,1,30.9,23.439999999999998,0.1322222222222222,18.844444444444445,2023,213,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,407,-21.0,-14.0,30.0,146,5,1540.84,2193.65,1867.245,90.0,65.68283333333333
2023-08-01,MB6,0 to 5 cm,1,29.25,22.765,0.14,18.688888888888886,2023,213,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,407,-20.0,-12.0,30.0,158,10,1553.605,2212.9,1883.2525,90.0,65.82283333333334
2023-08-01,MB7,0 to 5 cm,1,29.049999999999997,22.675,0.17,19.522222222222222,2023,213,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,407,-18.0,-12.0,30.0,147,10,1566.28,2231.95,1899.1149999999998,90.0,65.99283333333334
2023-08-01,MB8,0 to 5 cm,1,25.75,22.335,0.24000000000000002,17.72222222222222,2023,213,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,408,-19.0,-8.0,30.0,158,10,1578.615,2247.7,1913.1574999999998,90.0,66.23283333333333
2023-08-01,MB9,0 to 5 cm,1,26.1,23.215,0.06222222222222223,19.11111111111111,2023,213,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,407,-17.0,-11.0,30.0,158,10,1591.83,2263.8,1927.815,90.0,66.29505555555555
2023-08-08,MB1,0 to 5 cm,1,22.5,18.744999999999997,0.15,17.077777777777776,2023,220,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,408,-17.0,-10.0,40.0,146,5,1605.575,2281.3,1943.4375,90.0,66.44505555555556
2023-08-08,MB10,0 to 5 cm,1,0.0,17.025,0.0096,0.0,2023,220,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,365,-18.0,-12.0,37.0,146,5,1617.6,2281.3,1949.45,90.0,66.45465555555556
2023-08-08,MB11,0 to 5 cm,1,18.05,16.24,0.3566666666666667,15.677777777777777,2023,220,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,365,-14.0,-7.0,38.0,158,10,1623.84,2289.35,1956.5949999999998,90.0,66.81132222222223
2023-08-08,MB12,0 to 5 cm,1,20.65,17.775,0.32666666666666666,16.13888888888889,2023,220,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,365,-15.0,-9.0,38.0,136,5,1636.615,2305.0,1970.8075,90.0,67.13798888888888
2023-08-08,MB2,0 to 5 cm,1,18.416666666666664,18.055,0.22,16.6,2023,220,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,364,-17.0,-9.0,39.0,147,10,1644.67,2313.4166666666665,1979.0433333333333,90.0,67.35798888888888
2023-08-08,MB3,0 to 5 cm,1,23.35,18.105,0.18,17.422222222222224,2023,220,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,408,-17.0,-11.0,39.0,167,10,1652.775,2326.766666666667,1989.7708333333335,90.0,67.53798888888889
2023-08-08,MB4,0 to 5 cm,1,20.7,17.89,0.039,16.27777777777778,2023,220,MB4,5,1.33,0.904,0.002,0.094,Sand,408,-12.0,-8.0,39.0,158,10,1660.665,2337.4666666666667,1999.0658333333333,90.0,67.57698888888889
2023-08-08,MB5,0 to 5 cm,1,24.700000000000003,18.455,0.22999999999999998,17.18888888888889,2023,220,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,408,-15.0,-10.0,39.0,146,5,1674.1200000000001,2357.1666666666665,2015.6433333333334,90.0,67.8069888888889
2023-08-08,MB6,0 to 5 cm,1,23.2,18.445,0.1522222222222222,17.11111111111111,2023,220,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,408,-15.0,-11.0,39.0,158,10,1682.565,2370.366666666667,2026.4658333333334,90.0,67.95921111111112
2023-08-08,MB7,0 to 5 cm,1,23.45,17.865000000000002,0.20333333333333334,17.733333333333334,2023,220,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,408,-15.0,-11.0,40.0,147,10,1690.43,2383.8166666666666,2037.1233333333334,90.0,68.16254444444445
2023-08-08,MB8,0 to 5 cm,1,20.4,17.63,0.3111111111111111,16.655555555555555,2023,220,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,409,-15.0,-7.0,40.0,158,10,1698.06,2394.2166666666667,2046.1383333333333,90.0,68.47365555555555
