date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,level_3,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2022-07-01,MB6,0 to 5 cm,1,11.162763092108435,17.22999999999999,0.2897047291849659,7.099971626223584,2022,182,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,342,0,-21.0,-12.0,30.0,146,5,603.5695000000002,502.1310611370833,552.8502805685417,45.0,46.195192216702345
2022-07-01,MB7,0 to 5 cm,1,18.69999999999999,15.870000000000005,0.2621851851851852,12.877777777777782,2022,182,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,342,0,-21.0,-14.0,30.0,146,5,614.4395000000002,515.8310611370832,565.1352805685417,47.0,46.457377401887534
2022-07-01,MB8,0 to 5 cm,1,22.71666666666667,15.159999999999997,0.39799999999999996,13.474074074074073,2022,182,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,343,0,-17.0,-10.0,30.0,146,5,624.5995000000001,533.5477278037499,579.073613901875,48.0,46.85537740188754
2022-07-01,MB9,0 to 5 cm,1,13.675438961648894,16.545000000000016,0.16981481481481475,8.561014489144119,2022,182,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,342,0,-19.0,-14.0,30.0,158,10,631.1445000000001,537.2231667653988,584.1838333826995,59.0,47.02519221670235
2022-07-08,MB1,0 to 5 cm,1,23.51666666666665,19.75999999999999,0.2564444444444444,16.27407407407408,2022,189,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,343,0,-18.0,-12.0,40.0,158,10,640.9045000000001,550.7398334320654,595.8221667160328,60.0,47.2816366611468
2022-07-08,MB10,0 to 5 cm,1,22.150000000000006,20.064999999999998,0.4819629629629628,17.299999999999997,2022,189,MB10,5,1.05,0.0455,0.24,0.716,Heavy Clay,333,0,-20.0,-11.0,37.0,158,10,650.9695000000002,562.8898334320654,606.9296667160328,60.0,47.76359962410976
2022-07-08,MB11,0 to 5 cm,1,23.28333333333333,19.560000000000002,0.39911111111111114,14.766666666666676,2022,189,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,333,0,-17.0,-13.0,38.0,146,5,665.5295000000001,581.1731667653987,623.3513333826994,52.0,48.16271073522087
2022-07-08,MB12,0 to 5 cm,1,20.183333333333337,20.63499999999999,0.33894221203517083,15.546296296296298,2022,189,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,333,0,-16.0,-9.0,38.0,147,10,676.1645000000001,591.3565000987321,633.7605000493661,62.0,48.50165294725604
2022-07-08,MB2,0 to 5 cm,1,19.26666666666665,20.034999999999997,0.3317777777777777,16.32592592592592,2022,189,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,332,0,-13.0,-9.0,39.0,153,5,691.1995000000001,605.6231667653988,648.4113333826995,62.0,48.83343072503382
2022-07-08,MB3,0 to 5 cm,1,26.183333333333337,19.89500000000001,0.30725925925925923,15.618518518518512,2022,189,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,343,0,-17.0,-8.0,39.0,147,10,701.0945,621.8065000987322,661.4505000493662,62.0,49.14068998429308
2022-07-08,MB4,0 to 5 cm,1,14.59859412814919,19.999999999999996,0.03958525790010798,9.472735847531725,2022,189,MB4,5,1.33,0.904,0.002,0.094,Sand,343,0,-17.0,-11.0,39.0,136,5,716.0945,631.4050942268814,673.7497971134408,57.0,49.18027524219319
2022-07-08,MB5,0 to 5 cm,1,19.28333333333333,19.680000000000007,0.3427407407407407,15.744444444444444,2022,189,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,343,0,-14.0,-9.0,39.0,153,5,730.7745,645.6884275602147,688.2314637801073,63.0,49.52301598293393
2022-07-08,MB6,0 to 5 cm,1,11.085596127069124,19.705000000000013,0.33483390520860823,8.111716936038338,2022,189,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,343,0,-18.0,-11.0,39.0,146,5,745.4795,651.7740236872838,698.6267618436419,60.0,49.85784988814254
2022-07-08,MB7,0 to 5 cm,1,19.900000000000006,19.840000000000003,0.2771111111111111,15.233333333333341,2022,189,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,343,0,-16.0,-13.0,40.0,146,5,760.3195000000001,666.6740236872838,713.4967618436419,61.0,50.13496099925365
2022-07-08,MB8,0 to 5 cm,1,21.833333333333343,18.52000000000001,0.4146296296296296,15.396296296296295,2022,189,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,344,0,-17.0,-13.0,40.0,146,5,773.8395,683.5073570206172,728.6734285103087,63.0,50.54959062888328
2022-07-08,MB9,0 to 5 cm,1,15.66926211747628,19.57499999999999,0.17107407407407405,10.264130847040317,2022,189,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,343,0,-16.0,-12.0,40.0,158,10,783.4145000000001,689.1766191380934,736.2955595690468,67.0,50.72066470295736
